date	island	site	point	time	spp	numind	dist	occasion
7/8/11	Saipan	MTR1	Mc	740	Mela	1	17	4
7/8/11	Saipan	MTR1	Mc	740	Toch	1	60	4
7/8/11	Saipan	MTR1	Mc	740	Zoco	2	15	4
7/8/11	Saipan	MTR1	Mc	740	Rhru	1	40	4
7/8/11	Saipan	MTR1	Mc	740	Rhru	1	25	4
7/8/11	Saipan	MTR1	Mc	740	Stbi	1	80	4
7/8/11	Saipan	MTR1	Mc	740	Clma	2	22	4
7/8/11	Saipan	MTR1	Mc	740	Toch	1	40	4
7/8/11	Saipan	MTR1	Mc	740	Toch	1	25	4
7/8/11	Saipan	MTR1	Mb	755	Myru	1	26	4
7/8/11	Saipan	MTR1	Mb	755	Toch	1	20	4
7/8/11	Saipan	MTR1	Mb	755	Toch	1	60	4
7/8/11	Saipan	MTR1	Mb	755	Myru	1	40	4
7/8/11	Saipan	MTR1	Mb	755	Zoco	1	25	4
7/8/11	Saipan	MTR1	Mb	755	Rhru	1	45	4
7/8/11	Saipan	MTR1	Mb	755	Ptro	1	60	4
7/8/11	Saipan	MTR1	Mb	755	Ptro	1	90	4
7/8/11	Saipan	MTR1	Mb	755	Ptro	1	100	4
7/8/11	Saipan	MTR1	Mb	755	Toch	8	50	4
7/8/11	Saipan	MTR1	Mb	755	Ptro	1	60	4
7/8/11	Saipan	MTR1	Mb	755	Toch	1	22	4
7/8/11	Saipan	MTR1	Mb	755	Toch	1	25	4
7/8/11	Saipan	MTR1	Mb	755	Zoco	5	30	4
7/8/11	Saipan	MTR1	Mb	755	Rhru	1	15	4
7/8/11	Saipan	MTR1	Mb	755	Rhru	1	12	4
7/8/11	Saipan	MTR1	Mb	755	Gyal	1	12	4
7/8/11	Saipan	MTR1	Mb	755	Rhru	1	20	4
7/8/11	Saipan	MTR1	Mb	755	Clma	2	15	4
7/8/11	Saipan	MTR1	Mb	755	Clma	1	10	4
7/8/11	Saipan	MTR1	Mb	755	Apop	1	25	4
7/8/11	Saipan	MTR1	Mb	755	Clma	2	30	4
7/8/11	Saipan	ladt	Lta	836	Rhru	1	30	4
7/8/11	Saipan	ladt	Lta	836	Rhru	1	45	4
7/8/11	Saipan	ladt	Lta	836	Clma	1	25	4
7/8/11	Saipan	ladt	Lta	836	Toch	1	60	4
7/8/11	Saipan	ladt	Lta	836	Ptro	1	80	4
7/8/11	Saipan	ladt	Lta	836	Mela	1	30	4
7/8/11	Saipan	ladt	Lta	836	Zoco	7	35	4
7/8/11	Saipan	ladt	Lta	836	Ptro	2	110	4
7/8/11	Saipan	ladt	Lta	836	Rhru	1	20	4
7/8/11	Saipan	ladt	Lta	836	Clma	2	12	4
7/8/11	Saipan	ladt	Lta	836	Toch	1	40	4
7/8/11	Saipan	ladt	Ltc	851	Clma	3	13	4
7/8/11	Saipan	ladt	Ltc	851	Clma	4	21	4
7/8/11	Saipan	ladt	Ltc	851	Rhru	1	25	4
7/8/11	Saipan	ladt	Ltc	851	Clma	1	17	4
7/8/11	Saipan	ladt	Ltc	851	Ptro	1	110	4
7/8/11	Saipan	ladt	Ltc	851	Zoco	4	23	4
7/8/11	Saipan	ladt	Ltc	851	Zoco	2	20	4
7/8/11	Saipan	ladt	Ltc	851	Gaga	1	37	4
7/8/11	Saipan	ladt	Ltc	851	Zoco	3	30	4
7/8/11	Saipan	ladt	Ltc	851	Ptro	2	110	4
7/8/11	Saipan	ladt	Ltc	851	Toch	1	70	4
7/8/11	Saipan	ladt	Ltc	851	Ptro	1	70	4
7/8/11	Saipan	ladt	Ltc	851	Ptro	1	40	4
7/8/11	Saipan	ladt	Ltc	851	Myru	1	50	4
7/8/11	Saipan	ladt	Ltc	851	Ptro	1	90	4
7/8/11	Saipan	ladt	Ltb	904	Clma	3	15	4
7/8/11	Saipan	ladt	Ltb	904	Ptro	1	80	4
7/8/11	Saipan	ladt	Ltb	904	Clma	3	13	4
7/8/11	Saipan	ladt	Ltb	904	Clma	2	22	4
7/8/11	Saipan	ladt	Ltb	904	Gaxa	1	70	4
7/8/11	Saipan	ladt	Ltb	904	Ptro	1	40	4
7/8/11	Saipan	ladt	Ltb	904	Zoco	5	22	4
7/8/11	Saipan	ladt	Ltb	904	Stbi	1	55	4
7/8/11	Saipan	ladt	Ltb	904	Rhru	2	40	4
7/8/11	Saipan	ladt	Ltb	904	Toch	1	50	4
7/8/11	Saipan	ladt	Ltb	904	Toch	1	65	4
7/8/11	Saipan	ladt	Ltb	904	Rhru	1	22	4
7/8/11	Saipan	ladt	Ltb	904	Myru	1	19	4
7/8/11	Saipan	ladt	Ltb	904	Ptro	2	100	4
7/8/11	Saipan	ladt	Ltb	904	Myru	1	30	4
7/8/11	Saipan	ladt	Ltb	904	Ptro	1	80	4
7/8/11	Saipan	ladt	Ltb	904	Rhru	1	20	4
7/8/11	Saipan	ladt	Ltb	904	Zoco	3	25	4
7/12/11	Tinian	Lasun	Lsa	547	Mota	1	11	3
7/12/11	Tinian	Lasun	Lsa	547	Rhru	1	11	3
7/12/11	Tinian	Lasun	Lsa	547	Zoco	5	10	3
7/12/11	Tinian	Lasun	Lsa	547	Zoco	10	15	3
7/12/11	Tinian	Lasun	Lsa	547	Zoco	10	15	3
7/12/11	Tinian	Lasun	Lsa	547	Ptro	1	90	3
7/12/11	Tinian	Lasun	Lsa	547	Gaga	1	50	3
7/12/11	Tinian	Lasun	Lsa	547	Apop	1	10	3
7/12/11	Tinian	Lasun	Lsa	547	Toch	1	40	3
7/12/11	Tinian	Lasun	Lsa	547	Mota	1	30	3
7/12/11	Tinian	Lasun	Lsa	547	Rhru	1	20	3
7/12/11	Tinian	Lasun	Lsa	547	Rhru	1	35	3
7/12/11	Tinian	Lasun	Lsa	547	Stbi	1	90	3
7/12/11	Tinian	Lasun	Lsa	547	Gaxa	1	30	3
7/12/11	Tinian	Lasun	Lsc	603	Mota	1	8	3
7/12/11	Tinian	Lasun	Lsc	603	Mota	1	30	3
7/12/11	Tinian	Lasun	Lsc	603	Rhru	1	35	3
7/12/11	Tinian	Lasun	Lsc	603	Zoco	3	9	3
7/12/11	Tinian	Lasun	Lsc	603	Ptro	1	100	3
7/12/11	Tinian	Lasun	Lsc	603	Mota	1	20	3
7/12/11	Tinian	Lasun	Lsc	603	Mota	1	15	3
7/12/11	Tinian	Lasun	Lsc	603	Zoco	1	15	3
7/12/11	Tinian	Lasun	Lsc	603	Ptro	1	35	3
7/12/11	Tinian	Lasun	Lsc	603	Stbi	1	100	3
7/12/11	Tinian	Lasun	Lsc	603	Zoco	2	15	3
7/12/11	Tinian	Lasun	Lsc	603	Stbi	1	80	3
7/12/11	Tinian	Lasun	Lsc	603	Rhru	1	20	3
7/12/11	Tinian	Lasun	Lsc	603	Rhru	1	30	3
7/12/11	Tinian	Lasun	Lsc	603	Rhru	1	15	3
7/12/11	Tinian	Lasun	Lsc	603	Apop	1	40	3
7/12/11	Tinian	Lasun	Lsc	603	Ptro	1	80	3
7/12/11	Tinian	Lasun	Lsc	603	Ptro	1	100	3
7/12/11	Tinian	Lasun	Lsb	617	Toch	1	50	3
7/12/11	Tinian	Lasun	Lsb	617	Rhru	1	25	3
7/12/11	Tinian	Lasun	Lsb	617	Rhru	1	25	3
7/12/11	Tinian	Lasun	Lsb	617	Ptro	1	60	3
7/12/11	Tinian	Lasun	Lsb	617	Mota	1	25	3
7/12/11	Tinian	Lasun	Lsb	617	Rhru	1	10	3
7/12/11	Tinian	Lasun	Lsb	617	Mota	2	21	3
7/12/11	Tinian	Lasun	Lsb	617	Rhru	1	30	3
7/12/11	Tinian	Lasun	Lsb	617	Zoco	4	25	3
7/12/11	Tinian	Lasun	Lsb	617	Zoco	3	15	3
7/12/11	Tinian	Lasun	Lsb	617	Gaga	1	40	3
7/12/11	Tinian	Lasun	Lsb	617	Mota	1	10	3
7/12/11	Tinian	Lasun	Lsb	617	Mota	1	35	3
7/12/11	Tinian	Lasun	Lsb	617	Stbi	1	100	3
7/12/11	Tinian	Lasun	Lsb	617	Zoco	2	15	3
7/12/11	Tinian	Lasun	Lsb	617	Ptro	1	80	3
7/12/11	Tinian	Lasun	Lsb	617	Ptro	1	120	3
7/12/11	Tinian	Lasun	Lsb	617	Ptro	1	60	3
7/12/11	Tinian	japc	Ja	717	Rhru	1	25	3
7/12/11	Tinian	japc	Ja	717	Rhru	1	35	3
7/12/11	Tinian	japc	Ja	717	Rhru	1	35	3
7/12/11	Tinian	japc	Ja	717	Toch	1	25	3
7/12/11	Tinian	japc	Ja	717	Ptro	1	50	3
7/12/11	Tinian	japc	Ja	717	Mota	1	13	3
7/12/11	Tinian	japc	Ja	717	Mota	1	35	3
7/12/11	Tinian	japc	Ja	717	Ptro	1	50	3
7/12/11	Tinian	japc	Ja	717	Mota	1	30	3
7/12/11	Tinian	japc	Ja	717	Zoco	4	30	3
7/12/11	Tinian	japc	Ja	717	Mota	1	10	3
7/12/11	Tinian	japc	Ja	717	Zoco	1	15	3
7/12/11	Tinian	japc	Ja	717	Stbi	1	100	3
7/12/11	Tinian	japc	Ja	717	Mota	1	30	3
7/12/11	Tinian	japc	Ja	717	Myru	1	25	3
7/12/11	Tinian	japc	Jc	733	Mota	1	10	3
7/12/11	Tinian	japc	Jc	733	Zoco	10	15	3
7/12/11	Tinian	japc	Jc	733	Rhru	1	10	3
7/12/11	Tinian	japc	Jc	733	Ptro	1	120	3
7/12/11	Tinian	japc	Jc	733	Mota	1	10	3
7/12/11	Tinian	japc	Jc	733	Rhru	1	12	3
7/12/11	Tinian	japc	Jc	733	Apop	2	10	3
7/12/11	Tinian	japc	Jc	733	Mota	1	10	3
7/12/11	Tinian	japc	Jc	733	Ptro	1	65	3
7/12/11	Tinian	japc	Jc	733	Toch	1	30	3
7/12/11	Tinian	japc	Jc	733	Apop	1	20	3
7/12/11	Tinian	japc	Jc	733	Stbi	1	65	3
7/12/11	Tinian	japc	Jc	733	Stbi	1	75	3
7/12/11	Tinian	japc	Jc	733	Rhru	1	25	3
7/12/11	Tinian	japc	Jc	733	Rhru	1	35	3
7/12/11	Tinian	japc	Jc	733	Apop	1	10	3
7/12/11	Tinian	japc	Jb	749	Toch	1	50	3
7/12/11	Tinian	japc	Jb	749	Gaxa	2	8	3
7/12/11	Tinian	japc	Jb	749	Mota	1	10	3
7/12/11	Tinian	japc	Jb	749	Stbi	1	60	3
7/12/11	Tinian	japc	Jb	749	Rhru	1	25	3
7/12/11	Tinian	japc	Jb	749	Ptro	1	50	3
7/12/11	Tinian	japc	Jb	749	Mota	2	27	3
7/12/11	Tinian	japc	Jb	749	Rhru	1	31	3
7/12/11	Tinian	japc	Jb	749	Zoco	7	25	3
7/12/11	Tinian	japc	Jb	749	Zoco	5	30	3
7/12/11	Tinian	japc	Jb	749	Ptro	1	20	3
7/12/11	Tinian	japc	Jb	749	Zoco	2	10	3
7/12/11	Tinian	japc	Jb	749	Rhru	1	23	3
7/12/11	Tinian	japc	Jb	749	Mota	1	4	3
7/12/11	Tinian	japc	Jb	749	Rhru	1	10	3
7/12/11	Tinian	japc	Jb	749	Rhru	1	20	3
7/12/11	Tinian	japc	Jb	749	Mota	1	35	3
7/12/11	Tinian	Chigit	Cha	838	Gaxa	1	50	3
7/12/11	Tinian	Chigit	Cha	838	Mota	1	20	3
7/12/11	Tinian	Chigit	Cha	838	Ptro	1	75	3
7/12/11	Tinian	Chigit	Cha	838	Myru	1	15	3
7/12/11	Tinian	Chigit	Cha	838	Rhru	1	20	3
7/12/11	Tinian	Chigit	Cha	838	Zoco	2	14	3
7/12/11	Tinian	Chigit	Cha	838	Zoco	2	20	3
7/12/11	Tinian	Chigit	Cha	838	Mota	2	35	3
7/12/11	Tinian	Chigit	Cha	838	Toch	2	65	3
7/12/11	Tinian	Chigit	Cha	838	Toch	1	50	3
7/12/11	Tinian	Chigit	Cha	838	Ptro	1	100	3
7/12/11	Tinian	Chigit	Cha	838	Ptro	1	130	3
7/12/11	Tinian	Chigit	Cha	838	Gaxa	1	70	3
7/12/11	Tinian	Chigit	Cha	838	Apop	1	13	3
7/12/11	Tinian	Chigit	Cha	838	Zoco	3	10	3
7/12/11	Tinian	Chigit	Chc	852	Rhru	1	14	3
7/12/11	Tinian	Chigit	Chc	852	Myru	1	17	3
7/12/11	Tinian	Chigit	Chc	852	Ptro	1	30	3
7/12/11	Tinian	Chigit	Chc	852	Gaxa	1	40	3
7/12/11	Tinian	Chigit	Chc	852	Gaxa	1	90	3
7/12/11	Tinian	Chigit	Chc	852	Zoco	5	13	3
7/12/11	Tinian	Chigit	Chc	852	Apop	1	25	3
7/12/11	Tinian	Chigit	Chc	852	Myru	1	14	3
7/12/11	Tinian	Chigit	Chc	852	Mota	2	14	3
7/12/11	Tinian	Chigit	Chc	852	Mota	1	40	3
7/12/11	Tinian	Chigit	Chc	852	Mota	1	20	3
7/12/11	Tinian	Chigit	Chc	852	Rhru	1	30	3
7/12/11	Tinian	Chigit	Chc	852	Zoco	2	20	3
7/12/11	Tinian	Chigit	Chc	852	Rhru	1	20	3
7/12/11	Tinian	Chigit	Chc	852	Ptro	1	80	3
7/12/11	Tinian	Chigit	Chc	852	Toch	1	60	3
7/12/11	Tinian	Chigit	Chc	852	Apop	1	20	3
7/12/11	Tinian	Chigit	Chb	907	Zoco	5	15	3
7/12/11	Tinian	Chigit	Chb	907	Ptro	1	100	3
7/12/11	Tinian	Chigit	Chb	907	Mota	1	17	3
7/12/11	Tinian	Chigit	Chb	907	Rhru	1	20	3
7/12/11	Tinian	Chigit	Chb	907	Ptro	1	80	3
7/12/11	Tinian	Chigit	Chb	907	Mota	1	22	3
7/12/11	Tinian	Chigit	Chb	907	Myru	1	20	3
7/12/11	Tinian	Chigit	Chb	907	Ptro	2	50	3
7/12/11	Tinian	Chigit	Chb	907	Mota	1	35	3
7/12/11	Tinian	Chigit	Chb	907	Mota	1	10	3
7/13/11	Tinian	japc	Ja	535	Mota	1	10	4
7/13/11	Tinian	japc	Ja	535	Mota	1	15	4
7/13/11	Tinian	japc	Ja	535	Mota	1	12	4
7/13/11	Tinian	japc	Ja	535	Apop	1	10	4
7/13/11	Tinian	japc	Ja	535	Rhru	1	12	4
7/13/11	Tinian	japc	Ja	535	Apop	1	10	4
7/13/11	Tinian	japc	Ja	535	Toch	1	30	4
7/13/11	Tinian	japc	Ja	535	Rhru	1	35	4
7/13/11	Tinian	japc	Ja	535	Gaga	1	50	4
7/13/11	Tinian	japc	Ja	535	Ptro	1	85	4
7/13/11	Tinian	japc	Ja	535	Rhru	1	12	4
7/13/11	Tinian	japc	Ja	535	Mota	1	12	4
7/13/11	Tinian	japc	Ja	535	Ptro	1	65	4
7/13/11	Tinian	japc	Ja	535	Zoco	4	17	4
7/13/11	Tinian	japc	Jc	552	Rhru	1	12	4
7/13/11	Tinian	japc	Jc	552	Mota	1	16	4
7/13/11	Tinian	japc	Jc	552	Zoco	4	15	4
7/13/11	Tinian	japc	Jc	552	Zoco	4	20	4
7/13/11	Tinian	japc	Jc	552	Ptro	1	90	4
7/13/11	Tinian	japc	Jc	552	Mota	2	12	4
7/13/11	Tinian	japc	Jc	552	Toch	1	55	4
7/13/11	Tinian	japc	Jc	552	Rhru	1	15	4
7/13/11	Tinian	japc	Jc	552	Toch	1	25	4
7/13/11	Tinian	japc	Jc	552	Mota	1	37	4
7/13/11	Tinian	japc	Jc	552	Mota	1	10	4
7/13/11	Tinian	japc	Jc	552	Mota	1	8	4
7/13/11	Tinian	japc	Jc	552	Ptro	1	80	4
7/13/11	Tinian	japc	Jc	552	Gaxa	1	100	4
7/13/11	Tinian	japc	Jc	552	Stbi	1	90	4
7/13/11	Tinian	japc	Jc	552	Stbi	1	70	4
7/13/11	Tinian	japc	Jc	552	Ptro	1	65	4
7/13/11	Tinian	japc	Jc	552	Apop	1	19	4
7/13/11	Tinian	japc	Jc	552	Apop	1	10	4
7/13/11	Tinian	japc	Jb	608	Stbi	1	50	4
7/13/11	Tinian	japc	Jb	608	Rhru	1	25	4
7/13/11	Tinian	japc	Jb	608	Toch	1	60	4
7/13/11	Tinian	japc	Jb	608	Ptro	1	55	4
7/13/11	Tinian	japc	Jb	608	Gaxa	1	45	4
7/13/11	Tinian	japc	Jb	608	Rhru	1	30	4
7/13/11	Tinian	japc	Jb	608	Rhru	1	20	4
7/13/11	Tinian	japc	Jb	608	Ptro	1	75	4
7/13/11	Tinian	japc	Jb	608	Zoco	2	13	4
7/13/11	Tinian	japc	Jb	608	Apop	2	30	4
7/13/11	Tinian	japc	Jb	608	Zoco	3	12	4
7/13/11	Tinian	japc	Jb	608	Ptro	1	65	4
7/13/11	Tinian	japc	Jb	608	Mota	1	17	4
7/13/11	Tinian	japc	Jb	608	Rhru	1	30	4
7/13/11	Tinian	japc	Jb	608	Stbi	1	95	4
7/13/11	Tinian	japc	Jb	608	Mota	1	37	4
7/13/11	Tinian	japc	Jb	608	Zoco	2	22	4
7/13/11	Tinian	japc	Jb	608	Apop	1	50	4
7/13/11	Tinian	japc	Jb	608	Mota	1	35	4
7/13/11	Tinian	japc	Jb	608	Ptro	1	110	4
7/13/11	Tinian	japc	Jb	608	Mota	1	30	4
7/13/11	Tinian	japc	Jb	608	Toch	1	60	4
7/13/11	Tinian	Chigit	Cha	701	Gaxa	1	11	4
7/13/11	Tinian	Chigit	Cha	701	Mota	1	20	4
7/13/11	Tinian	Chigit	Cha	701	Myru	1	35	4
7/13/11	Tinian	Chigit	Cha	701	Rhru	1	13	4
7/13/11	Tinian	Chigit	Cha	701	Zoco	1	15	4
7/13/11	Tinian	Chigit	Cha	701	Stbi	1	45	4
7/13/11	Tinian	Chigit	Cha	701	Toch	1	60	4
7/13/11	Tinian	Chigit	Cha	701	Rhru	1	40	4
7/13/11	Tinian	Chigit	Cha	701	Apop	1	35	4
7/13/11	Tinian	Chigit	Cha	701	Ptro	1	60	4
7/13/11	Tinian	Chigit	Cha	701	Rhru	1	25	4
7/13/11	Tinian	Chigit	Cha	701	Rhru	2	3	4
7/13/11	Tinian	Chigit	Cha	701	Gaxa	1	60	4
7/13/11	Tinian	Chigit	Cha	701	Mota	1	13	4
7/13/11	Tinian	Chigit	Cha	701	Zoco	2	10	4
7/13/11	Tinian	Chigit	Cha	701	Apop	1	13	4
7/13/11	Tinian	Chigit	Cha	701	Mota	2	30	4
7/13/11	Tinian	Chigit	Chc	715	Mota	1	23	4
7/13/11	Tinian	Chigit	Chc	715	Rhru	1	30	4
7/13/11	Tinian	Chigit	Chc	715	Toch	1	55	4
7/13/11	Tinian	Chigit	Chc	715	Zoco	2	17	4
7/13/11	Tinian	Chigit	Chc	715	Ptro	1	65	4
7/13/11	Tinian	Chigit	Chc	715	Myru	1	21	4
7/13/11	Tinian	Chigit	Chc	715	Ptro	1	16	4
7/13/11	Tinian	Chigit	Chc	715	Rhru	1	25	4
7/13/11	Tinian	Chigit	Chc	715	Zoco	1	18	4
7/13/11	Tinian	Chigit	Chc	715	Apop	1	16	4
7/13/11	Tinian	Chigit	Chc	715	Zoco	3	17	4
7/13/11	Tinian	Chigit	Chc	715	Apop	1	30	4
7/13/11	Tinian	Chigit	Chc	715	Myru	1	27	4
7/13/11	Tinian	Chigit	Chc	715	Rhru	1	15	4
7/13/11	Tinian	Chigit	Chc	715	Zoco	3	14	4
7/13/11	Tinian	Chigit	Chc	715	Mota	1	14	4
7/13/11	Tinian	Chigit	Chc	715	Mota	2	17	4
7/13/11	Tinian	Chigit	Chc	715	Mota	1	10	4
7/13/11	Tinian	Chigit	Chc	715	Rhru	1	20	4
7/13/11	Tinian	Chigit	Chb	729	Rhru	1	45	4
7/13/11	Tinian	Chigit	Chb	729	Zoco	1	30	4
7/13/11	Tinian	Chigit	Chb	729	Zoco	1	15	4
7/13/11	Tinian	Chigit	Chb	729	Mota	1	10	4
7/13/11	Tinian	Chigit	Chb	729	Rhru	1	30	4
7/13/11	Tinian	Chigit	Chb	729	Mota	1	30	4
7/13/11	Tinian	Chigit	Chb	729	Ptro	2	120	4
7/13/11	Tinian	Chigit	Chb	729	Rhru	1	37	4
7/13/11	Tinian	Chigit	Chb	729	Ptro	1	100	4
7/13/11	Tinian	Chigit	Chb	729	Mota	1	37	4
7/13/11	Tinian	Chigit	Chb	729	Zoco	1	15	4
7/13/11	Tinian	Chigit	Chb	729	Mota	1	30	4
7/13/11	Tinian	Chigit	Chb	729	Toch	1	62	4
7/13/11	Tinian	Chigit	Chb	729	Toch	1	5	4
7/13/11	Tinian	Chigit	Chb	729	Rhru	1	5	4
7/13/11	Tinian	Chigit	Chb	729	Mota	1	5	4
7/13/11	Tinian	Chigit	Chb	729	Myru	1	30	4
7/13/11	Tinian	Chigit	Chb	729	Zoco	1	5	4
7/13/11	Tinian	Chigit	Chb	729	Gaxa	1	80	4
7/13/11	Tinian	Lasun	Lsa	848	Apop	1	35	4
7/13/11	Tinian	Lasun	Lsa	848	Zoco	2	20	4
7/13/11	Tinian	Lasun	Lsa	848	Zoco	2	15	4
7/13/11	Tinian	Lasun	Lsa	848	Rhru	1	12	4
7/13/11	Tinian	Lasun	Lsa	848	Zoco	2	25	4
7/13/11	Tinian	Lasun	Lsa	848	Zoco	2	30	4
7/13/11	Tinian	Lasun	Lsa	848	Zoco	1	10	4
7/13/11	Tinian	Lasun	Lsa	848	Stbi	1	85	4
7/13/11	Tinian	Lasun	Lsa	848	Ptro	1	85	4
7/13/11	Tinian	Lasun	Lsa	848	Mota	1	35	4
7/13/11	Tinian	Lasun	Lsa	848	Rhru	1	10	4
7/13/11	Tinian	Lasun	Lsa	848	Apop	1	13	4
7/13/11	Tinian	Lasun	Lsa	848	Mota	1	7	4
7/13/11	Tinian	Lasun	Lsa	848	Mota	1	3	4
7/13/11	Tinian	Lasun	Lsc	903	Zoco	2	10	4
7/13/11	Tinian	Lasun	Lsc	903	Zoco	1	13	4
7/13/11	Tinian	Lasun	Lsc	903	Mota	2	12	4
7/13/11	Tinian	Lasun	Lsc	903	Mota	1	16	4
7/13/11	Tinian	Lasun	Lsc	903	Rhru	1	10	4
7/13/11	Tinian	Lasun	Lsc	903	Ptro	1	60	4
7/13/11	Tinian	Lasun	Lsc	903	Zoco	4	15	4
7/13/11	Tinian	Lasun	Lsc	903	Ptro	1	110	4
7/13/11	Tinian	Lasun	Lsc	903	Mota	1	10	4
7/13/11	Tinian	Lasun	Lsc	903	Mota	1	22	4
7/13/11	Tinian	Lasun	Lsc	903	Mota	1	12	4
7/13/11	Tinian	Lasun	Lsc	903	Gaxa	1	90	4
7/13/11	Tinian	Lasun	Lsb	917	Zoco	6	12	4
7/13/11	Tinian	Lasun	Lsb	917	Rhru	1	40	4
7/13/11	Tinian	Lasun	Lsb	917	Mota	1	30	4
7/13/11	Tinian	Lasun	Lsb	917	Rhru	1	17	4
7/13/11	Tinian	Lasun	Lsb	917	Zoco	3	27	4
7/13/11	Tinian	Lasun	Lsb	917	Apop	1	45	4
7/13/11	Tinian	Lasun	Lsb	917	Rhru	1	10	4
7/13/11	Tinian	Lasun	Lsb	917	Toch	1	70	4
7/13/11	Tinian	Lasun	Lsb	917	Apop	1	45	4
7/13/11	Tinian	Lasun	Lsb	917	Mota	1	10	4
7/13/11	Tinian	Lasun	Lsb	917	Ptro	1	35	4
7/15/11	Tinian	Chigit	Cha	540	Mota	2	30	5
7/15/11	Tinian	Chigit	Cha	540	Ptro	1	80	5
7/15/11	Tinian	Chigit	Cha	540	Rhru	1	26	5
7/15/11	Tinian	Chigit	Cha	540	Toch	1	70	5
7/15/11	Tinian	Chigit	Cha	540	Zoco	3	30	5
7/15/11	Tinian	Chigit	Cha	540	Zoco	2	25	5
7/15/11	Tinian	Chigit	Cha	540	Mota	1	40	5
7/15/11	Tinian	Chigit	Cha	540	Ptro	1	100	5
7/15/11	Tinian	Chigit	Cha	540	Zoco	1	15	5
7/15/11	Tinian	Chigit	Cha	540	Rhru	1	20	5
7/15/11	Tinian	Chigit	Cha	540	Mota	1	20	5
7/15/11	Tinian	Chigit	Cha	540	Ptro	1	22	5
7/15/11	Tinian	Chigit	Cha	540	Gaxa	1	80	5
7/15/11	Tinian	Chigit	Cha	540	Ptro	1	80	5
7/15/11	Tinian	Chigit	Cha	540	Gaga	1	80	5
7/15/11	Tinian	Chigit	Cha	540	Mota	1	15	5
7/15/11	Tinian	Chigit	Chc	544	Mota	1	14	5
7/15/11	Tinian	Chigit	Chc	544	Gaxa	1	40	5
7/15/11	Tinian	Chigit	Chc	544	Rhru	1	30	5
7/15/11	Tinian	Chigit	Chc	544	Gaga	1	31	5
7/15/11	Tinian	Chigit	Chc	544	Zoco	4	28	5
7/15/11	Tinian	Chigit	Chc	544	Apop	2	27	5
7/15/11	Tinian	Chigit	Chc	544	Apop	1	20	5
7/15/11	Tinian	Chigit	Chc	544	Rhru	1	25	5
7/15/11	Tinian	Chigit	Chc	544	Ptro	1	20	5
7/15/11	Tinian	Chigit	Chc	544	Toch	1	30	5
7/15/11	Tinian	Chigit	Chc	544	Mota	1	35	5
7/15/11	Tinian	Chigit	Chc	544	Ptro	1	100	5
7/15/11	Tinian	Chigit	Chc	544	Zoco	2	35	5
7/15/11	Tinian	Chigit	Chc	544	Ptro	1	23	5
7/15/11	Tinian	Chigit	Chc	544	Rhru	1	40	5
7/15/11	Tinian	Chigit	Chc	544	Mota	1	18	5
7/15/11	Tinian	Chigit	Chb	607	Stbi	1	80	5
7/15/11	Tinian	Chigit	Chb	607	Toch	3	22	5
7/15/11	Tinian	Chigit	Chb	607	Zoco	5	22	5
7/15/11	Tinian	Chigit	Chb	607	Gaxa	1	80	5
7/15/11	Tinian	Chigit	Chb	607	Mota	1	17	5
7/15/11	Tinian	Chigit	Chb	607	Ptro	1	80	5
7/15/11	Tinian	Chigit	Chb	607	Zoco	2	15	5
7/15/11	Tinian	Chigit	Chb	607	Rhru	1	10	5
7/15/11	Tinian	Chigit	Chb	607	Rhru	1	25	5
7/15/11	Tinian	Chigit	Chb	607	Ptro	1	25	5
7/15/11	Tinian	Chigit	Chb	607	Zoco	1	12	5
7/15/11	Tinian	Chigit	Chb	607	Mota	1	18	5
7/15/11	Tinian	Chigit	Chb	607	Mota	1	5	5
7/15/11	Tinian	Chigit	Chb	607	Apop	1	25	5
7/15/11	Tinian	japc	Ja	645	Rhru	1	14	5
7/15/11	Tinian	japc	Ja	645	Mota	1	17	5
7/15/11	Tinian	japc	Ja	645	Apop	1	30	5
7/15/11	Tinian	japc	Ja	645	Rhru	1	40	5
7/15/11	Tinian	japc	Ja	645	Zoco	2	18	5
7/15/11	Tinian	japc	Ja	645	Rhru	1	50	5
7/15/11	Tinian	japc	Ja	645	Zoco	2	25	5
7/15/11	Tinian	japc	Ja	645	Mota	1	40	5
7/15/11	Tinian	japc	Ja	645	Mota	1	25	5
7/15/11	Tinian	japc	Ja	645	Mota	1	30	5
7/15/11	Tinian	japc	Ja	645	Apop	1	20	5
7/15/11	Tinian	japc	Ja	645	Ptro	1	100	5
7/15/11	Tinian	japc	Jc	658	Mota	1	25	5
7/15/11	Tinian	japc	Jc	658	Zoco	1	17	5
7/15/11	Tinian	japc	Jc	658	Apop	1	15	5
7/15/11	Tinian	japc	Jc	658	Rhru	1	30	5
7/15/11	Tinian	japc	Jc	658	Zoco	1	20	5
7/15/11	Tinian	japc	Jc	658	Zoco	2	35	5
7/15/11	Tinian	japc	Jc	658	Apop	2	26	5
7/15/11	Tinian	japc	Jc	658	Ptro	1	100	5
7/15/11	Tinian	japc	Jc	658	Toch	1	70	5
7/15/11	Tinian	japc	Jc	658	Ptro	1	80	5
7/15/11	Tinian	japc	Jc	658	Zoco	2	20	5
7/15/11	Tinian	japc	Jc	658	Mota	1	7	5
7/15/11	Tinian	japc	Jc	658	Rhru	1	30	5
